round,move_number,player,player_hand,candidate,selected_action,weight,breakdown
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],PAIR[4G|Q[4G]],false,24,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-36, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=48, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],PAIR[4Y|Q[4Y]],false,24,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-36, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=48, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],TRIPLE[2B|2G|2Y],false,16,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=11, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],PAIR[2B|2G],false,3,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=11, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-87, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],PAIR[2B|2Y],false,3,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=11, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-87, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],PAIR[2G|2Y],false,3,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=11, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-87, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],TRIPLE[8Y|8O|Q[8O]],false,0,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-24, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],PAIR[5G|Q[5G]],false,-1,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-36, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=26, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],PAIR[5O|Q[5O]],false,-1,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-36, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=26, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],QUAD[2B|2G|2Y|Q[2Y]],false,-2,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=11, PreferShorterTricksWhenHandIsLargeWeightStrategy=4, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-17, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],SEQ4[2G|Q[3G]|4G|5G],false,-6,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=4, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-17, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],TRIPLE[2B|2G|Q[2G]],false,-8,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=11, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-24, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],TRIPLE[2B|2Y|Q[2Y]],false,-8,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=11, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-24, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,23,AI-2,[4Y|8Y|2Y|4G|2G|8O|5G|5O|2B|Q],TRIPLE[2G|2Y|Q[2Y]],false,-8,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=11, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-24, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,24,biobfdbiobfd,[10R|9R|2O|4O|J|Q|K],PAIR[10R|J[10R]],true,,
3,27,biobfdbiobfd,[9R|2O|4O|Q|K],SINGLE[9R],true,,
3,29,AI-2,[8Y|2Y|2G|8O|5G|5O|2B|Q],SINGLE[Q],true,0,"PenalizeBombContinuationWeightStrategy=0, PenalizeWildCardsInContinuationWeightStrategy=0, PenalizeContinuationWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferUsingWildAsHigherCardInContinuationWeightStrategy=0, PreferLowerValueContinuationWeightStrategy=0, PreferContinuationsWithFollowUpWeightStrategy=0, PreferNotPassingWhenHoldingPlayableBombInEndgameWeightStrategy=0"
3,29,AI-2,[8Y|2Y|2G|8O|5G|5O|2B|Q],Pass,false,0,"PenalizeBombContinuationWeightStrategy=0, PenalizeWildCardsInContinuationWeightStrategy=0, PenalizeContinuationWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferUsingWildAsHigherCardInContinuationWeightStrategy=0, PreferLowerValueContinuationWeightStrategy=0, PreferContinuationsWithFollowUpWeightStrategy=0, PreferNotPassingWhenHoldingPlayableBombInEndgameWeightStrategy=0"
3,30,biobfdbiobfd,[2O|4O|Q|K],SINGLE[K],true,,
3,33,biobfdbiobfd,[2O|4O|Q],SEQ3[2O|Q[3O]|4O],true,,
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],SINGLE[8R],true,109,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=6, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=84"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],SINGLE[5Y],false,94,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=6, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=84"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],PAIR[4R|4B],false,49,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=37, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],SINGLE[2R],false,17,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=11, PreferShorterTricksWhenHandIsLargeWeightStrategy=6, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],TRIPLE[3R|3B|3O],false,12,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],SEQ3[2R|3R|4R],false,12,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],PAIRSEQ2[3R|3B|4R|4B],false,11,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=4, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],PAIR[7B|7G],false,5,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],PAIR[3R|3B],false,-1,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-87, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],PAIR[3R|3O],false,-1,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-87, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],PAIR[3B|3O],false,-1,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=5, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-87, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],SINGLE[3R],false,-74,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=6, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-87, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],SINGLE[3B],false,-74,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=6, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-87, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],SINGLE[3O],false,-74,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=6, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-87, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],SINGLE[4R],false,-74,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=6, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-87, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],SINGLE[4B],false,-74,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=6, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-87, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],SINGLE[7B],false,-81,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=6, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-87, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,36,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|8R|4B],SINGLE[7G],false,-81,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=6, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-87, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,38,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|4B],SINGLE[5Y],true,91,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=3, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=84"
3,38,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|4B],PAIR[4R|4B],false,44,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=3, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=37, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,38,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|4B],SINGLE[2R],false,7,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=3, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,38,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|4B],TRIPLE[3R|3B|3O],false,6,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=2, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,38,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|4B],SEQ3[2R|3R|4R],false,6,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=2, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,38,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|4B],PAIRSEQ2[3R|3B|4R|4B],false,6,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=2, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,38,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|4B],PAIR[3R|3B],false,3,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=3, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-78, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,38,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|4B],PAIR[3R|3O],false,3,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=3, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-78, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,38,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|4B],PAIR[3B|3O],false,3,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=3, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-78, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,38,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|4B],PAIR[7B|7G],false,3,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=3, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,38,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|4B],SINGLE[3R],false,-71,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=3, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-78, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,38,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|4B],SINGLE[3B],false,-71,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=3, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-78, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
3,38,AI-1,[3O|3B|2R|4R|7G|5Y|7B|3R|4B],SINGLE[3O],false,-71,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=3, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-78, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
